,Location_Ultrasonic_Flow,accumulated_volume,calc,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Location_Density,Location_Discharge_Pressure,Downstream_Valve_Suction_Pressure,Location_Discharge_Temperature,Downstream_Suction_Temperature,DRA1_Concentration,DRA1_Flow_Rate,IntervalStartDateTime,BatchName,FacilityMnemonic,ScadaCommodityCode,Commodity,Actual_Pressure_Drop,Average_Temperature,lastSlice,Estimated_Viscosity,Reynolds_Number,Friction_Factor,Frictional_Pressure_Loss,Frictional_Pressure_Loss_Over_Segment,Elevation_Pressure_Loss_Over_Segment,Theoretical_Pressure_Loss_Over_Segment,DRA_Effectiveness,Date_Time,DRA1_type
12/4/2018 13:00,-1,19840,0,23099.5,19840,15971,914.5033639,1869.531348,1741.403316,24.55558301,25.56290347,0,0,12/4/2018 13:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.128032,25.05924324,FALSE,129.6893959,0,0,0,0,-491.9962427,-491.9962427,126.0424818,12/4/2018 13:00,Heavy
12/4/2018 13:15,-1,19839.75,-0.25,23099.5,19840,15971,914.739907,1836.735914,1708.832795,24.38975342,25.53787556,0,0,12/4/2018 13:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.903119,24.96381449,FALSE,129.6893959,0,0,0,0,-492.1235012,-492.1235012,125.9900449,12/4/2018 13:15,Heavy
12/4/2018 13:30,-1,19839.5,-0.25,23099.5,19840,15971,914.9648984,1804.656913,1676.102167,24.19957682,25.51284766,0,0,12/4/2018 13:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.554746,24.85621224,FALSE,129.6893959,0,0,0,0,-492.244545,-492.244545,126.1160326,12/4/2018 13:30,Heavy
12/4/2018 13:45,-1,19839.25,-0.25,23099.5,19840,15971,915.2217643,1772.078822,1643.706667,24.04087735,25.48260864,0,0,12/4/2018 13:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.372155,24.761743,FALSE,129.6893959,0,0,0,0,-492.382737,-492.382737,126.0716198,12/4/2018 13:45,Heavy
12/4/2018 14:00,-1,19840,0,23099.5,19840,15971,915.4537814,1740.1559,1611.574168,23.85990143,25.44655428,0,0,12/4/2018 14:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.581732,24.65322786,FALSE,129.6893959,0,0,0,0,-492.5075605,-492.5075605,126.1075651,12/4/2018 14:00,Heavy
12/4/2018 14:15,-1.003698616,19839.74908,-0.250924654,23099.5,19840,15971,915.6774845,1708.090645,1580.133943,23.68797079,25.39003779,0,0,12/4/2018 14:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.956702,24.53900429,FALSE,129.6893959,0,0,0,0,-492.6279112,-492.6279112,125.9743102,12/4/2018 14:15,Heavy
12/4/2018 14:30,-1.219420399,19839.44422,-0.3048551,23099.5,19840,15971,915.8974547,1676.680034,1548.280222,23.52502912,25.28236881,0,0,12/4/2018 14:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.399812,24.40369897,FALSE,137.2712839,0,0,0,0,-492.7462536,-492.7462536,126.0579986,12/4/2018 14:30,Heavy
12/4/2018 14:45,-1.558148288,19839.05468,-0.389537072,23099.5,19840,15971,916.1301161,1644.838105,1516.796667,23.3738941,25.25734138,0,0,12/4/2018 14:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.041438,24.31561774,FALSE,137.2712839,0,0,0,0,-492.8714237,-492.8714237,125.9786695,12/4/2018 14:45,Heavy
12/4/2018 15:00,-1.872150278,19840,0,23099.5,19840,15971,916.3456994,1613.682428,1486.039222,23.18099921,25.23231395,0,0,12/4/2018 15:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.643206,24.20665658,FALSE,137.2712839,0,0,0,0,-492.987406,-492.987406,125.8917783,12/4/2018 15:00,Heavy
12/4/2018 15:15,-1.349489022,19839.66263,-0.337372256,23099.5,19840,15971,916.5914489,1582.997121,1454.754319,22.99009224,25.20711684,0,0,12/4/2018 15:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.242802,24.09860454,FALSE,137.2712839,0,0,0,0,-493.1196175,-493.1196175,126.0064288,12/4/2018 15:15,Heavy
12/4/2018 15:30,-1.172434191,19839.36952,-0.293108548,23099.5,19840,15971,916.7888934,1551.876889,1424.058125,22.80918679,25.17587586,0,0,12/4/2018 15:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.818764,23.99253133,FALSE,137.2712839,0,0,0,0,-493.2258412,-493.2258412,125.9148555,12/4/2018 15:30,Heavy
12/4/2018 15:45,-1.438627625,19839.00986,-0.359656906,23099.5,19840,15971,917.0104842,1521.696722,1393.463111,22.63290264,25.14162916,0,0,12/4/2018 15:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.233611,23.8872659,FALSE,137.2712839,0,0,0,0,-493.3450554,-493.3450554,125.9926819,12/4/2018 15:45,Heavy
12/4/2018 16:00,-1.704821059,19840,0,23099.5,19840,15971,917.2293425,1491.387298,1363.069983,22.45078413,25.08048999,0,0,12/4/2018 16:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.317315,23.76563706,FALSE,137.2712839,0,0,0,0,-493.4627996,-493.4627996,126.0034424,12/4/2018 16:00,Heavy
12/4/2018 16:15,-1.950654967,19839.51234,-0.487663742,23099.5,19840,15971,917.4444471,1461.119646,1333.016672,22.26976881,25,0,0,12/4/2018 16:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.102974,23.63488441,FALSE,137.2712839,0,0,0,0,-493.5785244,-493.5785244,125.9539197,12/4/2018 16:15,Heavy
12/4/2018 16:30,-1.316820276,19839.18313,-0.329205069,23099.5,19840,15971,918.2917733,1431.229282,1303.02603,22.09584065,24.99405598,0,0,12/4/2018 16:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.203252,23.54494832,FALSE,137.2712839,0,0,0,0,-494.0343798,-494.0343798,125.9502693,12/4/2018 16:30,Heavy
12/4/2018 16:45,-1,19838.93313,-0.25,23099.5,19840,15971,919.9944478,1401.530177,1273.347922,21.88481895,24.96512843,0,0,12/4/2018 16:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.182255,23.42497369,FALSE,145.418155,0,0,0,0,-494.9504064,-494.9504064,125.8979997,12/4/2018 16:45,Heavy
12/4/2018 17:00,-1,19840,0,23099.5,19840,15971,920.1512723,1372.574378,1243.722353,21.67437005,24.93342701,0,0,12/4/2018 17:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.852025,23.30389853,FALSE,145.418155,0,0,0,0,-495.0347769,-495.0347769,126.0288834,12/4/2018 17:00,Heavy
12/4/2018 17:15,-1,19839.75,-0.25,23099.5,19840,15971,920.310311,1343.444951,1214.680127,21.46646862,24.85793719,0,0,12/4/2018 17:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.764824,23.16220291,FALSE,145.418155,0,0,0,0,-495.1203386,-495.1203386,126.0067733,12/4/2018 17:15,Heavy
12/4/2018 17:30,-1.046247226,19839.48844,-0.261561807,23099.5,19840,15971,920.4777277,1313.947445,1185.846843,21.2825502,24.77644565,0,0,12/4/2018 17:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.100602,23.02949793,FALSE,145.418155,0,0,0,0,-495.2104076,-495.2104076,125.8679139,12/4/2018 17:30,Heavy
12/4/2018 17:45,-1.279606188,19839.16854,-0.319901547,23099.5,19840,15971,920.5830683,1285.59575,1157.382,21.10658627,24.75141822,0,0,12/4/2018 17:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.21375,22.92900225,FALSE,145.418155,0,0,0,0,-495.26708,-495.26708,125.8877998,12/4/2018 17:45,Heavy
12/4/2018 18:00,-1.532770745,19840,0,23099.5,19840,15971,920.7404165,1256.44044,1129.086177,20.94772492,24.72639079,0,0,12/4/2018 18:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.354263,22.83705785,FALSE,145.418155,0,0,0,0,-495.3517322,-495.3517322,125.7098653,12/4/2018 18:00,Heavy
12/4/2018 18:15,-1.785935302,19839.55352,-0.446483826,23099.5,19840,15971,920.8716516,1228.749127,1100.787378,20.8073405,24.70097956,0,0,12/4/2018 18:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.961749,22.75416003,FALSE,145.418155,0,0,0,0,-495.4223358,-495.4223358,125.8288211,12/4/2018 18:15,Heavy
12/4/2018 18:30,-1.984884982,19839.05729,-0.496221245,23099.5,19840,15971,920.9755796,1200.402063,1072.332778,20.65547397,24.67225745,0,0,12/4/2018 18:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.069285,22.66386571,FALSE,145.418155,0,0,0,0,-495.4782483,-495.4782483,125.8476099,12/4/2018 18:30,Heavy
12/4/2018 18:45,-2,19838.55729,-0.5,23099.5,19840,15971,921.1333669,1172.367172,1044.369756,20.52322224,24.64277814,0,0,12/4/2018 18:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.997416,22.58300019,FALSE,145.418155,0,0,0,0,-495.5631367,-495.5631367,125.8286798,12/4/2018 18:45,Heavy
12/4/2018 19:00,-2,19840,0,23099.5,19840,15971,921.2365272,1144.770039,1016.557133,20.41673772,24.6085871,0,0,12/4/2018 19:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.212906,22.51266241,FALSE,145.418155,0,0,0,0,-495.6186362,-495.6186362,125.8692665,12/4/2018 19:00,Heavy
12/4/2018 19:15,-2,19839.5,-0.5,23099.5,19840,15971,921.3503721,1117.242345,989.1706667,20.25623442,24.4863737,0,0,12/4/2018 19:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.0716783,22.37130406,FALSE,154.1800636,0,0,0,0,-495.679884,-495.679884,125.8375783,12/4/2018 19:15,Heavy
12/4/2018 19:30,-2,19839,-0.5,23099.5,19840,15971,921.465588,1090.047754,961.8788709,20.10824951,24.46134579,0,0,12/4/2018 19:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.1688831,22.28479765,FALSE,154.1800636,0,0,0,0,-495.7418693,-495.7418693,125.8539557,12/4/2018 19:30,Heavy
12/4/2018 19:45,-2,19838.5,-0.5,23099.5,19840,15971,921.5666957,1062.972236,935.1513398,19.97063969,24.43631789,0,0,12/4/2018 19:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.8208962,22.20347879,FALSE,154.1800636,0,0,0,0,-495.7962645,-495.7962645,125.7809317,12/4/2018 19:45,Heavy
12/4/2018 20:00,-2,19840,0,23099.5,19840,15971,921.721097,1036.122492,908.1619005,19.84225394,24.41129518,0,0,12/4/2018 20:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.9605915,22.12677456,FALSE,154.1800636,0,0,0,0,-495.8793313,-495.8793313,125.8047842,12/4/2018 20:00,Heavy
12/4/2018 20:15,-2,19839.5,-0.5,23099.5,19840,15971,921.8019973,1009.485741,881.3663194,19.69266392,24.38637332,0,0,12/4/2018 20:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.1194216,22.03951862,FALSE,154.1800636,0,0,0,0,-495.9228551,-495.9228551,125.8345467,12/4/2018 20:15,Heavy
12/4/2018 20:30,-1.930920635,19839.01727,-0.482730159,23099.5,19840,15971,921.9393819,982.6264722,854.8882731,19.59023834,24.36134541,0,0,12/4/2018 20:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.7381991,21.97579188,FALSE,154.1800636,0,0,0,0,-495.996767,-495.996767,125.753837,12/4/2018 20:30,Heavy
12/4/2018 20:45,-1.582352941,19838.62168,-0.395588235,23099.5,19840,15971,922.0392426,956.6810958,828.5157407,19.45130039,24.33631751,0,0,12/4/2018 20:00,CL/5704/0,CRNDL-SYN,CL5,CL,128.1653551,21.89380895,FALSE,154.1800636,0,0,0,0,-496.0504914,-496.0504914,125.8371592,12/4/2018 20:45,Heavy
12/4/2018 21:00,-1.204201681,19840,0,23099.5,19840,15971,922.1494332,930.0413526,802.560961,19.31513511,24.31128538,0,0,12/4/2018 21:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.4803916,21.81321025,FALSE,154.1800636,0,0,0,0,-496.1097731,-496.1097731,125.6960049,12/4/2018 21:00,Heavy
12/4/2018 21:15,-1.798295353,19839.55043,-0.449573838,23099.5,19840,15971,922.2565756,904.1133129,776.5688889,19.19938965,24.28118232,0,0,12/4/2018 21:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.544424,21.74028599,FALSE,154.1800636,0,0,0,0,-496.1674149,-496.1674149,125.7059251,12/4/2018 21:15,Heavy
12/4/2018 21:30,-1.583870968,19839.15446,-0.395967742,23099.5,19840,15971,922.3514869,878.5599093,750.7107057,19.05256044,24.24662064,0,0,12/4/2018 21:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.8492036,21.64959054,FALSE,154.1800636,0,0,0,0,-496.2184765,-496.2184765,125.7647004,12/4/2018 21:30,Heavy
12/4/2018 21:45,-1.293548387,19838.83107,-0.323387097,23099.5,19840,15971,922.4524208,852.4231905,725.3548299,18.91326894,24.19723986,0,0,12/4/2018 21:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.0683606,21.5552544,FALSE,154.1800636,0,0,0,0,-496.2727783,-496.2727783,125.6045397,12/4/2018 21:45,Heavy
12/4/2018 22:00,-0.659799017,19840,0,23099.5,19840,15971,922.5525276,827.4376027,699.8959918,18.79610106,24.08381567,0,0,12/4/2018 22:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.5416109,21.43995837,FALSE,163.6121557,0,0,0,0,-496.326635,-496.326635,125.6971119,12/4/2018 22:00,Heavy
12/4/2018 22:15,-1.133932037,19839.71652,-0.283483009,23099.5,19840,15971,922.6650467,802.3058013,674.4099276,18.65833394,24.05878777,0,0,12/4/2018 22:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.8958737,21.35856086,FALSE,163.6121557,0,0,0,0,-496.3871695,-496.3871695,125.7653464,12/4/2018 22:15,Heavy
12/4/2018 22:30,-0.608435966,19839.56441,-0.152108992,23099.5,19840,15971,922.7742106,776.935249,649.3868734,18.5513711,24.03375986,0,0,12/4/2018 22:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.5483756,21.29256548,FALSE,163.6121557,0,0,0,0,-496.4458989,-496.4458989,125.6923012,12/4/2018 22:30,Heavy
12/4/2018 22:45,-0.921158168,19839.33412,-0.230289542,23099.5,19840,15971,923.353976,752.1459427,624.5871971,18.43756142,24.00901771,0,0,12/4/2018 22:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.5587456,21.22328957,FALSE,163.6121557,0,0,0,0,-496.7578085,-496.7578085,125.6782568,12/4/2018 22:45,Heavy
12/4/2018 23:00,-1.493780317,19841,0,23099.5,19841,15971,923.8475493,727.5106265,599.7358367,18.26771426,24,0,0,12/4/2018 23:00,CL/5704/0,CRNDL-SYN,CL5,CL,127.7747898,21.13385713,FALSE,163.6121557,0,0,0,0,-497.0233474,-497.0233474,125.7080056,12/4/2018 23:00,Heavy
12/4/2018 23:15,536.8652955,19975.21632,134.2163239,23099.5,19841,15971,912.9802764,622.8244444,442.4737879,19.60217884,24,0,0,12/4/2018 23:00,CL/5704/0,CRNDL-SYN,CL5,CL,180.3506565,21.80108942,FALSE,154.1800636,1659.744549,0.038560151,2.821606802,107.7969077,-491.1768326,-383.3799249,147.0422797,12/4/2018 23:15,Heavy
12/4/2018 23:30,519.2266667,20105.02299,129.8066667,23099.5,19841,15971,911.015794,1036.980417,867.1922222,24.99194235,24,0,0,12/4/2018 23:00,CL/5704/0,CRNDL-SYN,CL5,CL,169.7881948,24.49597118,FALSE,137.2712839,1802.940664,0.035497563,2.424399233,92.62195577,-490.1199552,-397.4979994,142.7142262,12/4/2018 23:30,Heavy
12/4/2018 23:45,1418.394444,20459.6216,354.598611,23099.5,19841,15971,910.2612623,1621.105139,1231.228463,25.47413732,24.00160531,0,0,12/4/2018 23:00,CL/5704/0,CRNDL-SYN,CL5,CL,389.876676,24.73787132,FALSE,129.6893959,5213.107672,0.037017854,18.85111532,720.1896229,-489.7140225,230.4756004,-69.16180082,12/4/2018 23:45,Heavy
12/5/2018 0:00,2315.426667,21161,0,23099.5,21161,15971,909.5380234,2365.808621,1593.601457,26.19879712,24.1297281,0,0,12/5/2018 0:00,CL/5704/0,CRNDL-SYN,CL5,CL,772.207164,25.16426261,FALSE,129.6893959,8510.022422,0.032332183,43.84132457,1674.917715,-489.3249252,1185.59279,34.86742072,12/5/2018 0:00,Heavy
12/5/2018 0:15,2318.901235,21740.72531,579.7253088,23099.5,21161,15971,909.2012865,2347.617965,1576.346267,26.22271528,24.22430518,0,0,12/5/2018 0:00,CL/5704/0,CRNDL-SYN,CL5,CL,771.271698,25.22351023,FALSE,129.6893959,8522.792704,0.032319203,43.93907383,1678.652136,-489.1437632,1189.508373,35.16046499,12/5/2018 0:15,Heavy
12/5/2018 0:30,2303.304321,22316.55139,575.8260803,23099.5,21161,15971,908.8339287,2328.536861,1565.358889,26.13381572,24.2493326,0,0,12/5/2018 0:00,CL/5704/0,CRNDL-SYN,CL5,CL,763.177972,25.19157416,FALSE,129.6893959,8465.468458,0.032377684,43.41088781,1658.473273,-488.9461273,1169.527145,34.74474064,12/5/2018 0:30,Heavy
12/5/2018 0:45,3039.271667,23076.36931,759.8179168,23099.5,21161,15971,908.5825963,2806.066553,1626.342145,26.24326135,24.27436003,0,0,12/5/2018 0:00,CL/5704/0,CRNDL-SYN,CL5,CL,1179.724408,25.25881069,TRUE,129.6893959,11170.41209,0.03009672,70.24062,2683.478657,-488.8109123,2194.667745,34.74474064,12/5/2018 0:45,Heavy
12/5/2018 1:00,3771.361111,766,0,14452.59,766,15899,908.4506214,3774.525556,2167.898889,26.6120835,24.29933486,0,0,12/5/2018 1:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1606.626667,25.45570918,FALSE,125.845451,14284.48995,0.028266296,101.5622194,3880.09172,-488.7399107,3391.351809,52.62577411,12/5/2018 1:00,Heavy
12/5/2018 1:15,3521.045556,1646.261389,880.261389,14452.59,766,15899,908.3418181,3513.291667,2062.076667,26.51488121,24.32430411,0,0,12/5/2018 1:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1451.215,25.41959266,FALSE,125.845451,13336.38927,0.028760565,90.06493122,3440.848339,-488.6813753,2952.166964,50.8423806,12/5/2018 1:15,Heavy
12/5/2018 1:30,3349.928481,2483.743509,837.4821203,14452.59,766,15899,908.2999878,3362.453958,2010.406545,26.54107159,24.34933202,0,0,12/5/2018 1:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1352.047413,25.44520181,FALSE,125.845451,12688.26249,0.029127162,82.55897021,3154.089962,-488.6588709,2665.431092,49.27471893,12/5/2018 1:30,Heavy
12/5/2018 1:45,3366.858185,3325.458056,841.7145463,14452.59,766,15899,908.2999878,3275.791525,1907.954561,26.56878105,24.37435992,0,0,12/5/2018 1:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1367.836964,25.47157049,FALSE,125.845451,12752.38581,0.029089754,83.28843821,3181.95862,-488.6588709,2693.299749,49.21334083,12/5/2018 1:45,Heavy
12/5/2018 2:00,3367.847778,3893,0,14452.59,3893,15899,908.2999878,3278.240184,1906.910439,26.61907965,24.39933517,0,0,12/5/2018 2:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1371.329745,25.50920741,FALSE,118.946602,13495.984,0.028674039,82.1464498,3138.329997,-488.6588709,2649.671127,48.24528481,12/5/2018 2:00,Heavy
12/5/2018 2:15,3363.650556,4733.912639,840.912639,14452.59,3893,15899,908.3047827,3269.678847,1899.677265,26.52025777,24.42430449,0,0,12/5/2018 2:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1370.001582,25.47228113,FALSE,125.845451,12740.23652,0.029096822,83.15045128,3176.686956,-488.6614506,2688.025505,49.03316284,12/5/2018 2:15,Heavy
12/5/2018 2:30,3369.891667,5576.385556,842.4729168,14452.59,3893,15899,908.3280014,3280.321256,1904.538997,26.5,24.4493324,0,0,12/5/2018 2:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1375.782259,25.4746662,FALSE,125.845451,12763.87549,0.029083079,83.42201415,3187.061767,-488.673942,2698.387825,49.01465807,12/5/2018 2:30,Heavy
12/5/2018 2:45,3383.706111,6422.312084,845.9265278,14452.59,3893,15899,908.3530384,3294.498675,1907.940803,26.5,24.4743603,0,0,12/5/2018 2:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1386.557872,25.48718015,FALSE,125.845451,12816.19938,0.029052783,84.02207336,3209.98648,-488.6874118,2721.299068,49.04794228,12/5/2018 2:45,Heavy
12/5/2018 3:00,3921.748333,7152,0,14452.59,7152,15899,908.3780753,3906.932778,2149.568056,26.5,24.49946828,0,0,12/5/2018 3:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1757.364722,25.49973414,FALSE,125.845451,14854.09988,0.027990499,108.7432838,4154.437721,-488.7008814,3665.736839,52.05971408,12/5/2018 3:00,Heavy
12/5/2018 3:15,3940.911111,8137.227778,985.2277778,14452.59,7152,15899,908.3934534,3778.423199,2008.057649,26.51916972,24.5254663,0,0,12/5/2018 3:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1770.36555,25.52231801,FALSE,118.946602,15792.42198,0.027566432,108.1467666,4131.648324,-488.7091548,3642.939169,51.40282426,12/5/2018 3:15,Heavy
12/5/2018 3:30,4037.533333,9146.611111,1009.383333,14452.59,7152,15899,908.3720108,3913.842357,2068.714435,26.58083454,24.55169017,0,0,12/5/2018 3:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1845.127922,25.56626236,FALSE,118.946602,16179.61643,0.027401379,112.8324742,4310.661498,-488.6976188,3821.963879,51.72304134,12/5/2018 3:30,Heavy
12/5/2018 3:45,4152.093333,10184.63444,1038.023333,14452.59,7152,15899,908.3469738,4090.79,2155.120139,26.74301735,24.57791405,0,0,12/5/2018 3:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1935.669861,25.6604657,FALSE,118.946602,16638.69298,0.027212556,118.5007326,4527.212129,-488.6841491,4038.52798,52.0699158,12/5/2018 3:45,Heavy
12/5/2018 4:00,4196.903333,11263,0,14452.59,11263,15899,908.3219369,4209.951605,2232.707222,26.88137317,24.66407612,0,0,12/5/2018 4:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1977.244383,25.77272465,FALSE,118.946602,16818.26019,0.027140628,120.748942,4613.102911,-488.6706794,4124.432232,52.06020437,12/5/2018 4:00,Heavy
12/5/2018 4:15,4213.71697,12316.42924,1053.429243,14452.59,11263,15899,908.2835291,4182.765279,2189.993968,26.93153478,24.70000076,0,0,12/5/2018 4:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1992.771311,25.81576777,FALSE,118.946602,16885.63752,0.027113909,121.5934024,4645.364748,-488.6500163,4156.714732,52.05898313,12/5/2018 4:15,Heavy
12/5/2018 4:30,4203.895253,13367.40306,1050.973813,14452.59,11263,15899,908.1521174,4172.24168,2186.556386,26.95656268,24.70000076,0,0,12/5/2018 4:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1985.685294,25.82828172,FALSE,118.946602,16846.27893,0.027129499,121.0792883,4625.723489,-488.5793177,4137.144171,52.00347844,12/5/2018 4:30,Heavy
12/5/2018 4:45,4212.441768,14420.5135,1053.110442,14452.59,11263,15899,908.0999756,4193.786693,2201.301512,26.98159059,24.70000076,0,0,12/5/2018 4:00,CDB/5057/0,CRNDL-SYN,CDB5,CDB,1992.485181,25.84079568,TRUE,118.946602,16880.5274,0.02711593,121.5043171,4641.961329,-488.5512658,4153.410063,52.00347844,12/5/2018 4:45,Heavy
12/5/2018 5:00,4228.268265,1036,0,16007.15,1036,15899,908.0999756,4221.224744,2217.677382,27.0065337,24.70585856,0,0,12/5/2018 5:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,2003.547362,25.85619613,FALSE,118.946602,16943.94895,0.027090903,122.3060471,4672.590688,-488.5512658,4184.039422,52.11451997,12/5/2018 5:00,Heavy
12/5/2018 5:15,4242.323301,2096.580825,1060.580825,16007.15,1036,15899,908.0999756,4248.970897,2234.875637,27.03153516,24.73165627,0,0,12/5/2018 5:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,2014.09526,25.88159572,FALSE,118.946602,17000.27173,0.027068785,123.0199817,4699.865908,-488.5512658,4211.314643,52.17419189,12/5/2018 5:15,Heavy
12/5/2018 5:30,4255.236667,3160.389992,1063.809167,16007.15,1036,15899,908.1587483,4275.043547,2252.806849,27.05656306,24.75910325,0,0,12/5/2018 5:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,2022.236698,25.90783316,FALSE,118.946602,17052.01949,0.027048551,123.6855386,4725.2929,-488.5828851,4236.710015,52.26870163,12/5/2018 5:30,Heavy
12/5/2018 5:45,4252.714532,4223.568625,1063.178633,16007.15,1036,15899,908.4285698,4274.735,2255.781855,27.08159097,24.78727132,0,0,12/5/2018 5:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,2018.953145,25.93443114,FALSE,118.946602,17041.91253,0.027052496,123.5936911,4721.783952,-488.7280471,4233.055904,52.30506777,12/5/2018 5:45,Heavy
12/5/2018 6:00,4243.012135,5495,0,16007.15,5495,15899,908.3839408,4258.087377,2251.831922,27.10653409,24.91262481,0,0,12/5/2018 6:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,2006.255455,26.00957945,FALSE,118.946602,17003.0321,0.027067703,123.0934981,4702.674533,-488.704037,4213.970496,52.39037727,12/5/2018 6:00,Heavy
12/5/2018 6:15,4237.291111,6554.322778,1059.322778,16007.15,5495,15899,908.2752934,4250.924976,2251.530964,27.13153554,24.93765271,0,0,12/5/2018 6:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,1999.394012,26.03459412,FALSE,118.946602,16980.10622,0.027076692,122.7878593,4690.997884,-488.6455855,4202.352298,52.42202771,12/5/2018 6:15,Heavy
12/5/2018 6:30,4240.752556,7614.510917,1060.188139,16007.15,5495,15899,908.2453407,4258.070924,2261.039005,27.15656344,24.96268061,0,0,12/5/2018 6:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,1997.031919,26.05962203,FALSE,118.946602,16993.97728,0.027071252,122.9597838,4697.566103,-488.6294712,4208.936632,52.55257815,12/5/2018 6:30,Heavy
12/5/2018 6:45,4245.250639,8675.823576,1061.31266,16007.15,5495,15899,908.2153879,4267.889221,2269.696581,27.18159135,24.98770778,0,0,12/5/2018 6:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,1998.19264,26.08464957,FALSE,118.946602,17012.00246,0.02706419,123.1845613,4706.153523,-488.6133568,4217.540166,52.62184682,12/5/2018 6:45,Heavy
12/5/2018 7:00,4250.41588,9756,0,16007.15,9756,15899,908.0897129,4276.356946,2277.980678,27.20653433,25.01262519,0,0,12/5/2018 7:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,1998.376268,26.10957976,FALSE,118.946602,17032.70114,0.027056095,123.430483,4715.548735,-488.5457445,4227.002991,52.72356626,12/5/2018 7:00,Heavy
12/5/2018 7:15,4251.288148,10818.82204,1062.822037,16007.15,9756,15899,908.0629713,4279.7475,2282.70007,27.23153532,25.03765309,0,0,12/5/2018 7:00,CDB/5052/0,CRNDL-SYN,CDB5,CDB,1997.04743,26.13459421,FALSE,118.946602,17036.19658,0.027054729,123.4712793,4717.107318,-488.5313578,4228.57596,52.77257761,12/5/2018 7:15,Heavy
